uid	iid
2194	3062
2194	3027
2194	2976
2194	2878
2194	2796
2194	2764
2194	2757
2194	2675
2194	2644
2194	2599
2194	10471
2194	12095
2194	7670
2194	12409
2194	17321
2194	17295
2194	17293
2194	17282
2194	17280
2194	17278
2194	17274
2194	17218
2194	17213
2194	17184
2194	17180
2194	17179
2194	17354
2194	17162
2194	16885
2194	16843
2194	16786
2194	16756
2194	16699
2194	16630
2194	16491
2195	11816
2197	11743
2197	8416
2198	1402
2198	25415
2198	3883
2198	4673
2198	4692
2198	5025
2199	17763
2200	1385
2202	16574
2204	17441
2204	16240
2205	18565
2205	18577
2205	15701
2205	15562
2205	15499
2205	15438
2205	26608
2205	2240
2205	2598
2205	3975
2205	4536
2205	6763
2205	6813
2205	18614
2205	7887
2205	8173
2205	8529
2205	8885
2205	10699
2205	11998
2205	12086
2205	12580
2205	7911
2205	18616
2205	17845
2205	19678
2205	24328
2205	24329
2205	24330
2205	24334
2206	1326
2207	18508
2207	13590
2208	7137
2209	18502
2211	31125
2212	15385
2213	21187
2214	10614
2214	10613
2214	10611
2214	10610
2214	10609
2215	17199
2215	15729
2215	15726
2215	15725
2216	21992
2217	6856
2217	6830
2218	42810
2218	7602
2219	7184
2219	7185
2219	2676
2219	3009
2221	9746
2221	9747
2221	9748
2221	9749
2221	5716
2221	11056
2221	5643
2221	5587
2221	22633
2221	296
2221	797
2221	1132
2221	1283
2221	1540
2221	1562
2221	1563
2221	1569
2221	1700
2221	1755
2221	1858
2221	2082
2221	2353
2221	2553
2221	3184
2221	3703
2221	3813
2221	3882
2221	3896
2221	4194
2221	5618
2221	12061
2221	8619
2221	12266
2221	17215
2221	22382
2221	17687
2221	17715
2221	17775
2221	18117
2224	41836
2224	41820
2224	41790
2224	41784
2224	41755
2225	12906
2226	25333
2230	9170
2230	9153
2230	17797
2230	9143
2230	9134
2230	9031
2230	9179
2230	6513
2230	6510
2230	6504
2230	1038
2230	1023
2230	1007
2230	1000
2230	994
2230	970
2230	1041
2230	964
2230	656
2230	454
2230	421
2230	397
2230	358
2230	357
2230	939
2230	1050
2230	1516
2230	1597
2230	6502
2230	6497
2230	6418
2230	6412
2230	6410
2230	6389
2230	5713
2230	5520
2230	2702
2230	2534
2230	2027
2230	1803
2230	1777
2230	1754
2230	1713
2230	9634
2230	9661
2230	1075
2230	9969
2230	13557
2230	13531
2230	13527
2230	13501
2230	13439
2230	13388
2230	13562
2230	13320
2230	13248
2230	13247
2230	13197
2231	1114
2232	7351
2232	7389
2232	7578
2232	7840
2232	8393
2232	8548
2232	8549
2232	8550
2232	8553
2232	12026
2232	7349
2232	13744
2233	27817
2234	6595
2234	4982
2234	4748
2234	4744
2234	4736
2234	4491
2234	1995
2234	1483
2234	1210
2234	19176
2234	8750
2234	11783
2234	5712
2234	11844
2234	11843
2236	10621
2236	12299
2236	6372
2236	6254
2236	6137
2236	6023
2236	17917
2236	465
2236	688
2236	1693
2236	1701
2236	1749
2236	1794
2236	12473
2236	2153
2236	2221
2236	3725
2236	5944
2236	5955
2236	5970
2236	5990
2236	5999
2236	2210
2236	12597
2236	5961
2236	13128
2236	16641
2236	16673
2236	17750
2236	16684
2236	16821
2237	30530
2238	27469
2238	20612
2238	11780
2239	9914
2239	9769
2239	9664
2239	9553
2239	9497
2239	9445
2239	9444
2239	9211
2239	8488
2239	8487
2239	6422
2239	6421
2239	1040
2239	1016
2239	351
2239	10670
2239	10686
2239	10546
2239	10724
2239	17735
2239	17590
2240	1501
2240	3027
2240	18651
2240	4834
2240	7508
2240	1946
2242	15764
2243	3600
2244	23736
2245	17142
2246	20663
2246	18368
2246	15277
2246	14396
2246	11999
2247	29438
2248	31063
2249	34400
2252	132
2252	877
2252	1929
2252	15812
2252	7351
2253	593
2253	610
2253	6569
2253	8848
2253	12272
2254	16471
2254	8172
2254	8191
2254	8289
2254	12608
2254	12987
2254	6176
2255	11993
2256	18898
2257	8677
2258	1226
2258	1258
2258	1461
2258	20240
2258	2267
2258	3454
2258	5290
2258	5834
2259	35200
2260	14369
2262	28131
2262	28132
2264	25845
2266	5497
2267	20580
2267	20913
2269	26224
2271	7265
2271	24
2271	1395
2271	2894
2271	2906
2272	16270
2272	14404
2272	13290
2272	8289
2273	7768
2273	7770
2273	8539
2273	14490
2273	15926
2273	15999
2273	16139
2273	16146
2273	16233
2273	16343
2273	8191
2273	16471
2274	43346
2274	43336
2274	43314
2275	7890
2276	12174
2276	8323
2277	36060
2277	6434
2278	4597
2278	4486
2278	4346
2278	6820
2278	3633
2278	3584
2278	3582
2278	2579
2278	1665
2278	1452
2278	1227
2278	1193
2278	1056
2278	709
2278	527
2278	17939
2278	3600
2278	6889
2278	7797
2278	14040
2278	15667
2278	15602
2280	20778
2281	12379
2281	12345
2281	12335
2281	12174
2281	11911
2281	9733
2281	9730
2281	8900
2281	8768
2281	8670
2281	14074
2281	6615
2281	6318
2281	3280
2281	3210
2281	3027
2281	2625
2281	2534
2281	2517
2281	2450
2281	2169
2281	2085
2281	1577
2281	1563
2281	1365
2281	1355
2281	1099
2281	1098
2281	864
2281	794
2281	793
2281	291
2281	271
2281	242
2281	3582
2281	6612
2281	3656
2281	3830
2281	6152
2281	6040
2281	5801
2281	5800
2281	5643
2281	5478
2281	5436
2281	5422
2281	5404
2281	5402
2281	5396
2281	5237
2281	5236
2281	5234
2281	4713
2281	4661
2281	4629
2281	4503
2281	4491
2281	4461
2281	4002
2281	3796
2281	14112
2281	13295
2281	14337
2281	20336
2281	20273
2281	20261
2281	20242
2281	20072
2281	20023
2281	19874
2281	19846
2281	19834
2281	19771
2281	19697
2281	19666
2281	19534
2281	19481
2281	19217
2281	19182
2281	14271
2282	2050
2284	8468
2284	36372
2289	2951
2289	13363
2290	7797
2291	24932
2292	19811
2293	16130
2293	17479
2293	17486
2293	17517
2293	17525
2294	16483
2295	2683
2295	2682
2295	2680
2299	4053
2299	4075
2299	889
2300	5495
2300	5478
2300	5462
2300	5455
2300	15678
2300	2071
2300	1572
2300	1560
2300	853
2300	776
2300	741
2300	721
2300	695
2300	657
2300	648
2300	561
2300	385
2300	11648
2300	11743
2300	5419
2300	11921
2300	15655
2300	15644
2300	15642
2300	15618
2301	8243
2301	8037
2302	8050
2302	1940
2302	2426
2302	1887
2304	40705
2309	741
2309	4461
2310	43227
2311	27978
2313	29962
2314	15480
2315	8323
2315	10807
2315	12667
2315	2227
2315	16178
2315	16233
2315	20965
2315	16379
2315	16063
2315	17400
2315	17479
2316	7751
2318	16366
2319	13337
2319	13238
2319	13181
2319	13102
2319	12900
2319	13490
2319	8314
2319	7517
2319	7340
2319	2205
2319	2116
2319	2004
2319	1663
2319	1662
2319	1656
2319	1655
2319	2223
2319	1588
2319	1304
2319	1122
2319	835
2319	690
2319	523
2319	502
2319	21284
2319	1468
2319	14162
2319	2336
2319	3184
2319	7339
2319	6854
2319	6850
2319	6848
2319	6810
2319	6790
2319	6772
2319	3132
2319	6763
2319	6508
2319	6426
2319	5942
2319	5673
2319	5484
2319	4838
2319	4762
2319	6518
2319	14254
2319	7947
2319	14322
2319	19492
2319	19473
2319	19472
2319	19416
2319	19397
2319	19297
2319	19210
2319	19516
2319	19153
2319	19009
2319	19005
2319	19000
2319	18972
2320	16650
2321	40505
2323	13142
2324	33707
2324	33706
2325	17896
2326	6355
2326	6056
2326	5805
2326	3266
2326	2167
2326	870
2326	866
2326	21638
2326	395
2326	10186
2326	10633
2326	979
2326	10658
2326	21419
2327	472
2328	12999
2328	13031
2328	13518
2328	16160
2328	16190
2328	16233
2328	16661
2328	16277
2328	17686
2329	13298
2329	12770
2330	2081
2330	8140
2330	8403
2330	16308
2330	16408
2330	16646
2330	2238
2331	6198
2331	6249
2331	16684
2331	6340
2331	6426
2331	6486
2331	6487
2331	6508
2331	6274
2331	7904
2331	6528
2332	22118
2332	4006
2332	4096
2332	6198
2332	12036
2333	16936
2333	16937
2333	17084
2333	18064
2333	18084
2333	18173
2333	18276
2333	27241
2333	22170
2333	1476
2333	27218
2333	27217
2334	2480
2335	4518
2335	6829
2335	6831
2335	6971
2335	11780
2335	12020
2335	12174
2335	12345
2335	1144
2335	14420
2335	12860
2336	16082
2337	3745
2338	14023
2339	17687
2339	16247
2340	16570
2340	12792
2341	23542
2341	17486
2341	17077
2341	17006
2342	15504
2342	14076
2342	7862
2343	8252
2344	1700
2344	12776
2344	12641
2344	8330
2347	28061
2348	17881
2349	11122
2349	11120
2349	11062
2351	6825
2351	5290
2351	4491
2351	4461
2351	4400
2351	4345
2351	1850
2351	1402
2351	19153
2351	905
2351	5041
2351	6850
2351	6925
2351	12240
2351	17479
2351	16617
2351	16247
2352	8774
2352	16621
2354	9565
2354	5742
2354	5702
2354	5442
2354	5356
2354	396
2354	17500
2354	430
2354	438
2354	591
2354	824
2354	947
2354	948
2354	1365
2354	9574
2354	1591
2354	1709
2354	1759
2354	1849
2354	2238
2354	2440
2354	3218
2354	3416
2354	4492
2354	4629
2354	1662
2354	9964
2354	23218
2354	9969
2354	13597
2354	13602
2354	13688
2354	13745
2354	14109
2354	14372
2354	14408
2355	9765
2355	9757
2355	9753
2355	9751
2355	9748
2355	9736
2355	9731
2355	9724
2355	9698
2355	9158
2355	9157
2355	9143
2355	2884
2355	2533
2355	2213
2355	2195
2355	2031
2355	2020
2355	2004
2355	1815
2355	1803
2355	1777
2355	1776
2355	1750
2355	1732
2355	1710
2355	1700
2355	1648
2355	1614
2355	1283
2355	1226
2355	1003
2355	864
2355	462
2355	428
2355	3770
2355	3796
2355	6043
2355	6048
2355	9139
2355	9133
2355	9130
2355	9129
2355	9013
2355	9004
2355	9002
2355	8990
2355	8989
2355	8980
2355	8846
2355	10039
2355	8753
2355	8362
2355	8099
2355	6898
2355	6897
2355	6835
2355	6772
2355	6564
2355	6427
2355	6394
2355	6267
2355	6206
2355	8750
2355	10043
2355	9952
2355	10060
2355	12920
2355	12479
2355	12374
2355	12334
2355	11555
2355	11554
2355	11526
2355	11520
2355	11511
2355	11507
2355	11484
2355	11409
2355	11408
2355	11375
2355	11328
2355	11306
2355	11269
2355	11268
2355	11243
2355	10055
2357	15697
2358	32574
2359	25698
2361	16313
2361	13551
2361	13487
2361	13439
2361	13404
2362	25444
2363	14230
2363	8815
2363	8774
2365	36738
2366	8258
2366	6873
2366	6790
2366	6600
2366	1085
2367	2757
2368	14073
2368	12657
2368	6861
2370	1689
2371	4802
2371	4238
2373	8799
2374	7183
2374	4577
2374	4564
2375	12023
2376	2441
2376	2442
2376	17088
2376	3861
2376	3882
2377	8318
2377	13642
2377	15477
2378	22481
2380	7840
2380	7862
2380	8165
2380	8252
2380	5643
2380	8635
2380	3610
2380	3541
2380	294
2380	511
2380	521
2380	528
2380	548
2380	557
2380	561
2380	565
2380	648
2380	729
2380	835
2380	3568
2380	1097
2380	1207
2380	1220
2380	1402
2380	1466
2380	1467
2380	1468
2380	1469
2380	1551
2380	1835
2380	2599
2380	3509
2380	1202
2380	8663
2380	7768
2380	8720
2380	14371
2380	14493
2380	14505
2380	14513
2380	8709
2380	14533
2380	14540
2380	14797
2381	12494
2382	2528
2382	7915
2382	13597
2384	2759
2384	2763
2384	2787
2384	2849
2384	2878
2384	2879
2384	2937
2384	2798
2385	4737
2385	4754
2385	4766
2385	3509
2385	4783
2385	3076
2385	3045
2385	14742
2385	156
2385	737
2385	932
2385	971
2385	980
2385	981
2385	1193
2385	1295
2385	1353
2385	3073
2385	1397
2385	1563
2385	2625
2385	2667
2385	2686
2385	2845
2385	2855
2385	2904
2385	2905
2385	2929
2385	2969
2385	1505
2385	4790
2385	3671
2385	5033
2385	12000
2385	12019
2385	12117
2385	12137
2385	12140
2385	4838
2385	12160
2385	12589
2388	17517
2388	3407
2388	6050
2388	2104
2389	8678
2389	8538
2389	8499
2389	8433
2389	8406
2389	8399
2389	8179
2389	8773
2389	12166
2389	5716
2389	5604
2389	3141
2389	3103
2389	2683
2389	2561
2389	2400
2389	2355
2389	2326
2389	2098
2389	2097
2389	3160
2389	1606
2389	1320
2389	1283
2389	1136
2389	875
2389	592
2389	428
2389	311
2389	296
2389	20643
2389	1501
2389	5629
2389	3203
2389	3330
2389	5422
2389	4981
2389	4895
2389	4845
2389	4796
2389	4792
2389	4762
2389	4633
2389	4597
2389	3283
2389	4549
2389	4404
2389	3978
2389	3929
2389	3896
2389	3805
2389	3638
2389	3582
2389	3509
2389	3393
2389	4456
2389	12170
2389	8037
2389	12174
2389	18404
2389	18339
2389	18217
2389	18101
2389	18006
2389	17967
2389	17921
2389	17864
2389	17815
2389	12172
2389	17794
2389	17664
2389	17649
2389	17500
2389	17397
2389	17371
2389	16845
2391	12245
2392	14297
2392	12035
2392	8167
2392	7536
2393	6918
2393	5541
2394	32521
2396	15788
2397	3408
2397	3453
2397	3496
2397	4020
2398	14692
2399	6492
2399	253
2400	13966
2400	14616
2401	5719
2402	19199
2404	21415
2406	26291
2406	26124
2406	24839
2407	5477
2408	5478
2408	5491
2408	5642
2408	5643
2408	4748
2408	3266
2408	3090
2408	3015
2408	17474
2408	102
2408	192
2408	275
2408	699
2408	843
2408	864
2408	1250
2408	1344
2408	1552
2408	1562
2408	1563
2408	1630
2408	1631
2408	1787
2408	1878
2408	1916
2408	1948
2408	1949
2408	2376
2408	2380
2408	2447
2408	2450
2408	2462
2408	2525
2408	2526
2408	2534
2408	2916
2408	2971
2408	5676
2408	5963
2408	3860
2408	6683
2408	12828
2408	13241
2408	13344
2408	13441
2408	13501
2408	13597
2408	13847
2408	14114
2408	14119
2408	14230
2409	2718
2409	2706
2409	3576
2409	2691
2409	2659
2409	2657
2409	2625
2409	224
2409	219
2409	179
2409	169
2409	138
2409	116
2409	7162
2409	17
2409	2675
2409	3663
2409	2728
2409	3760
2409	7140
2409	3695
2410	4146
2410	9858
2410	3821
2410	3244
2410	2771
2410	2318
2410	2174
2410	1451
2410	1402
2410	1320
2410	951
2410	311
2410	241
2410	17006
2410	3725
2410	9888
2410	9965
2410	10750
2410	14615
2410	14434
2410	13337
2410	12906
2411	41567
2412	8144
2412	8206
2412	8313
2412	7599
2412	4762
2412	4338
2412	3997
2412	291
2412	367
2412	533
2412	790
2412	864
2412	1024
2412	1783
2412	1909
2412	1964
2412	2234
2412	2251
2412	2266
2412	2269
2412	2270
2412	2362
2412	2363
2412	2364
2412	2365
2412	2410
2412	2411
2412	2440
2412	2455
2412	2599
2412	8587
2412	8827
2412	5719
2412	11973
2412	16613
2412	16701
2412	16765
2412	16790
2412	16839
2412	16943
2412	16944
2413	35062
2413	35066
2413	35071
2413	36379
2413	36387
2413	36419
2413	36940
2413	38704
2413	38719
2413	38891
2413	38911
2413	38936
2413	19492
2413	26216
2413	26166
2413	32895
2413	26067
2414	16018
2414	14467
2414	14238
2414	11060
2414	11035
2415	19550
2415	19346
2416	2629
2416	2710
2416	2740
2416	2918
2416	2921
2416	3125
2416	3191
2416	3445
2416	3481
2417	12139
2418	18327
2419	5512
2420	17936
2421	7769
2421	7768
2422	5029
2422	8066
2422	4908
2422	334
2422	3326
2422	3189
2422	2922
2422	1626
2422	1588
2422	1395
2422	19229
2422	3596
2422	8573
2422	6409
2422	12472
2422	19184
2423	15534
2423	15882
2423	18028
2423	18653
2423	19551
2423	20369
2423	2676
2424	6063
2425	12394
2425	12371
2425	16405
2425	10534
2425	8113
2425	8077
2425	8070
2425	7862
2425	7565
2425	4523
2425	3184
2425	2354
2425	2353
2425	2343
2425	1895
2425	23372
2425	8187
2425	16542
2425	8507
2425	17194
2425	17011
2425	23029
2425	23009
2426	33772
2426	17967
2428	16429
2428	16368
2430	12000
2430	5751
2430	5478
2431	17057
2432	3119
2432	3183
2432	4125
2432	5591
2432	5659
2432	6772
2432	7797
2432	21507
2432	7841
2432	12449
2432	12860
2433	8466
2434	24926
2435	7950
2435	4500
2436	31467
2437	18888
2437	17667
2439	18186
2439	17967
2440	3545
2440	6406
2440	12060
2440	17561
2440	17524
2441	13218
2441	13024
2441	12996
2441	12991
2441	12947
2441	13303
2441	13632
2441	8570
2441	8396
2441	2237
2441	2221
2441	2200
2441	2187
2441	2139
2441	2122
2441	2098
2441	2097
2441	2036
2441	1812
2441	1776
2441	1283
2441	1192
2441	1003
2441	19459
2441	4337
2441	5397
2441	5958
2441	6043
2441	8289
2441	8223
2441	8077
2441	7940
2441	7813
2441	7711
2441	6772
2441	8416
2441	6465
2441	6381
2441	6336
2441	6305
2441	6285
2441	6278
2441	6180
2441	6050
2441	6462
2441	13693
2441	6406
2441	15871
2441	17881
2441	17863
2441	17768
2441	17762
2441	17751
2441	17750
2441	19427
2441	17745
2441	17731
2441	17721
2441	17687
2441	17667
2441	17664
2442	10467
2442	10422
2442	7630
2443	2046
2443	2217
2443	6772
2443	6893
2443	7409
2443	8033
2443	7700
2443	8258
2444	15556
2444	5591
2445	1716
2445	3270
2445	5591
2445	6268
2445	6528
2445	7936
2445	8090
2445	8293
2445	8416
2445	776
2445	8513
2445	17590
2445	17546
2446	20020
2446	8147
2447	22226
2447	3583
2447	5703
2447	5864
2447	6900
2447	7771
2447	1463
2448	3066
2448	4783
2448	5344
2448	6031
2448	592
2452	4633
2452	3796
2452	2169
2452	1180
2452	276
2452	273
2452	272
2452	271
2452	270
2452	269
2452	268
2452	267
2452	20378
2452	8655
2452	9544
2452	7887
2452	12671
2452	19761
2452	19621
2453	1774
2453	9584
2453	17285
2453	17301
2453	17758
2454	9855
2454	9836
2454	9574
2454	8241
2454	8190
2454	6859
2454	5503
2454	890
2454	350
2454	19702
2454	12996
2454	13286
2454	10614
2454	13495
2454	13418
2454	19280
2455	20435
2456	14396
2457	17968
2457	17967
2457	16724
2457	6368
2458	10486
2458	12318
2458	13018
2458	6304
2459	3033
2459	5928
2459	7664
2459	7699
2459	7709
2459	12418
2459	7859
2459	14696
2460	9707
2460	11060
2461	17586
2461	8397
2462	2341
2463	658
2463	5643
2464	13035
2464	7938
2465	28961
2465	28697
2466	18509
2467	17434
2468	19180
2469	5701
2469	5478
2470	2237
2470	8262
2470	8416
2470	2221
2470	12674
2471	2802
2471	4288
2471	2716
2471	2599
2471	2330
2471	2311
2471	2248
2471	696
2471	305
2471	172
2471	169
2471	100
2471	18575
2471	2662
2471	4302
2471	2822
2471	4309
2471	4306
2471	16944
2471	16034
2472	4754
2472	4306
2472	3722
2472	1800
2473	2795
2474	19816
2475	18556
2475	15961
2477	14591
2477	8665
2478	8392
2478	26000
2478	8394
2478	8616
2478	13672
2478	16237
2478	8393
2479	13307
2481	5642
2482	17064
2483	6896
2483	6825
2483	6808
2483	5323
2483	3656
2483	3612
2483	3600
2483	3584
2483	3582
2483	3101
2483	2776
2483	2083
2483	1827
2483	1528
2483	386
2483	16092
2483	11584
2483	11586
2483	2005
2483	11588
2483	13654
2483	11587
2483	13402
2483	13239
2484	8838
2484	8890
2484	8900
2484	8913
2484	9574
2484	9683
2484	9684
2484	9685
2484	9686
2484	9964
2484	9967
2484	9971
2484	9972
2484	9973
2484	9974
2484	9976
2484	9981
2484	9982
2484	9984
2484	9986
2484	9987
2484	9989
2484	6427
2484	6419
2484	6383
2484	1070
2484	1086
2484	1249
2484	1283
2484	1315
2484	1320
2484	1401
2484	1433
2484	1452
2484	1491
2484	1570
2484	1574
2484	1643
2484	1703
2484	1885
2484	1928
2484	1954
2484	1973
2484	2057
2484	2113
2484	2171
2484	2221
2484	2230
2484	2234
2484	2328
2484	1056
2484	2334
2484	992
2484	914
2484	130
2484	20888
2484	139
2484	148
2484	386
2484	403
2484	439
2484	442
2484	443
2484	475
2484	477
2484	505
2484	530
2484	614
2484	624
2484	654
2484	683
2484	749
2484	755
2484	763
2484	775
2484	852
2484	853
2484	883
2484	894
2484	947
2484	2341
2484	2552
2484	2604
2484	5594
2484	5613
2484	5678
2484	5701
2484	5742
2484	5744
2484	5748
2484	5773
2484	5792
2484	5887
2484	5891
2484	5963
2484	5986
2484	5995
2484	6017
2484	6050
2484	6068
2484	6176
2484	6180
2484	6198
2484	6267
2484	6275
2484	6311
2484	6322
2484	6368
2484	5593
2484	5592
2484	5591
2484	5512
2484	3057
2484	3196
2484	3203
2484	3415
2484	3486
2484	3540
2484	3575
2484	3602
2484	3725
2484	3796
2484	3804
2484	3807
2484	11623
2484	3808
2484	4057
2484	4208
2484	4461
2484	4491
2484	4525
2484	4629
2484	4788
2484	4868
2484	5333
2484	5353
2484	5395
2484	5495
2484	4014
2484	11756
2484	8223
2484	11827
2484	17147
2484	17181
2484	17202
2484	17281
2484	17287
2484	17297
2484	17347
2484	17374
2484	17404
2484	17421
2484	17441
2484	17442
2484	17449
2484	17508
2484	17512
2484	17525
2484	17543
2484	17567
2484	17652
2484	17657
2484	17659
2484	17667
2484	17691
2484	17737
2484	17747
2484	17134
2484	17750
2484	17003
2484	16797
2484	16140
2484	16160
2484	16172
2484	16180
2484	16189
2484	16210
2484	16254
2484	16270
2484	16326
2484	16366
2484	16431
2484	16449
2484	16454
2484	16483
2486	742
2486	2103
2486	6394
2486	6777
2487	8243
2487	7937
2488	32874
2491	20436
2492	10628
2492	12061
2492	7825
2492	12166
2492	6082
2492	6024
2492	18494
2492	1066
2492	1112
2492	1333
2492	1501
2492	1563
2492	1570
2492	1574
2492	6072
2492	1846
2492	1917
2492	2105
2492	2125
2492	2522
2492	4478
2492	4694
2492	4857
2492	5388
2492	1916
2492	12174
2492	5387
2492	12821
2492	18429
2492	16681
2492	16808
2492	16853
2492	17305
2492	17325
2493	3422
2493	3365
2494	7446
2494	6893
2494	4491
2494	3796
2494	2209
2494	2170
2494	1700
2494	1539
2494	1355
2494	1320
2494	12913
2494	12990
2494	8094
2494	14283
2494	23150
2494	22491
2496	26199
2497	11558
2498	9094
2498	9058
2498	5259
2499	14413
2499	8670
2499	8614
2500	12470
2501	24417
2502	2189
2502	2188
2503	8678
2503	8352
2503	6868
2503	6570
2503	6395
2503	5307
2503	5295
2503	4249
2503	2831
2503	1283
2503	11609
2503	12222
2503	8839
2503	14016
2503	13800
2505	1707
2505	10037
2505	11485
2505	13004
2505	3086
2506	16803
2506	16622
2506	16114
2506	15966
2510	14556
2513	4461
2514	1114
2514	4492
2514	6858
2514	4486
2515	12600
2515	12674
2515	12686
2515	12687
2515	12696
2515	12699
2515	12705
2515	12774
2515	12815
2515	12838
2515	13009
2515	13010
2515	13049
2515	13636
2515	15091
2515	7768
2515	7730
2515	1985
2515	1987
2515	2085
2515	2174
2515	2194
2515	2219
2515	2226
2515	2230
2515	2240
2515	2348
2515	2355
2515	2395
2515	2407
2515	2412
2515	2440
2515	2451
2515	2485
2515	1981
2515	2497
2515	1787
2515	1748
2515	238
2515	443
2515	535
2515	561
2515	610
2515	727
2515	817
2515	843
2515	1134
2515	1283
2515	1534
2515	1588
2515	1591
2515	1593
2515	1640
2515	1696
2515	1700
2515	1764
2515	7758
2515	2508
2515	2602
2515	5932
2515	6021
2515	6143
2515	6318
2515	6434
2515	6516
2515	6633
2515	6636
2515	6727
2515	6779
2515	6829
2515	7339
2515	7359
2515	7396
2515	7443
2515	7551
2515	7683
2515	5927
2515	2510
2515	5478
2515	5263
2515	3275
2515	3409
2515	3796
2515	3895
2515	4459
2515	4491
2515	4532
2515	4671
2515	5088
2515	5101
2515	5104
2515	5107
2515	5118
2515	5129
2515	5207
2515	5259
2515	5261
2515	5347
2515	15098
2515	15101
2515	15116
2515	19299
2515	19303
2515	19349
2515	19427
2515	19432
2515	19474
2515	19492
2515	19536
2515	19539
2515	19574
2515	19632
2515	19686
2515	19754
2515	19876
2515	19877
2515	19968
2515	19971
2515	19296
2515	20116
2515	19152
2515	18955
2515	18353
2515	18363
2515	18366
2515	18369
2515	18371
2515	18432
2515	18467
2515	18521
2515	18546
2515	18578
2515	18662
2515	18806
2517	26865
2519	12226
2520	1043
2520	1377
2520	4177
2520	5716
2520	5772
2520	5782
2521	1035
2521	1056
2521	1070
2521	1074
2521	2568
2521	14468
2521	4519
2521	4517
2522	19259
2523	14955
2524	4488
2524	6850
2524	7341
2524	7367
2524	7645
2524	8008
2524	9968
2524	11827
2524	29400
2524	12513
2524	12390
2525	1451
2528	7017
2528	3705
2528	3623
2528	2873
2529	19152
2530	17750
2530	9965
2532	17664
2533	28496
2535	9544
2537	25969
2537	25101
2538	4748
2539	15491
2539	10653
2539	9572
2540	22909
2540	21134
2540	19977
2541	22469
2543	7950
2543	6069
2543	6040
2544	34015
2545	17695
2545	6492
2546	9704
2546	9703
2546	9702
2546	9701
2546	9700
2546	9699
2546	8172
2546	8171
2546	8170
2546	8015
2546	1879
2546	1874
2546	1873
2546	1856
2546	1599
2546	1378
2546	1166
2546	828
2546	815
2546	800
2546	799
2546	641
2546	620
2546	512
2546	320
2546	319
2546	311
2546	1917
2546	9716
2546	2440
2546	2442
2546	8012
2546	7694
2546	7444
2546	6754
2546	6717
2546	6002
2546	5997
2546	5867
2546	20466
2546	2595
2546	2467
2546	2466
2546	2460
2546	2459
2546	2458
2546	2457
2546	2443
2546	2441
2546	9717
2546	4979
2546	9719
2546	16130
2546	16108
2546	16094
2546	16076
2546	16063
2546	16051
2546	16042
2546	16139
2546	16036
2546	15999
2546	15982
2546	15981
2546	15961
2546	15950
2547	5363
2547	4649
2549	8709
2549	8737
2549	8744
2549	6848
2549	8766
2549	4403
2549	3601
2549	537
2549	544
2549	759
2549	905
2549	998
2549	1290
2549	1309
2549	1361
2549	3881
2549	1776
2549	2354
2549	2390
2549	2564
2549	2754
2549	3144
2549	3145
2549	3339
2549	3524
2549	2219
2549	8815
2549	8682
2549	11632
2549	12585
2549	12606
2549	12860
2549	8829
2549	14060
2549	14304
2550	580
2551	14230
2551	5701
2551	5478
2552	28140
2553	1173
2553	2453
2553	3856
2553	3896
2553	3978
2553	9501
2553	11701
2554	7402
2554	6861
2554	6684
2554	6614
2554	6486
2554	5961
2554	5784
2554	4744
2554	4461
2554	3975
2554	3270
2554	3091
2554	2318
2554	2086
2554	1540
2554	1136
2554	843
2554	12102
2554	12166
2554	11759
2554	12681
2554	18892
2554	18887
2554	17878
2554	17815
2555	14554
2555	14416
2555	12299
2556	29364
2556	25767
2556	23789
2557	10433
2558	17062
2560	6600
2560	6790
2560	7422
2560	7890
2560	8106
2560	8900
2560	9028
2560	9029
2560	9210
2560	7647
2560	9378
2560	9232
2560	13064
2561	8416
2563	31155
2564	5805
2566	1648
2566	2599
2566	4461
2566	4748
2566	5961
2567	16275
2568	19262
2568	30954
2568	32507
2569	171
2571	4731
2571	3358
2573	21482
2574	6850
2574	4597
2576	16571
2577	8804
2577	6117
2577	5262
2578	11685
2578	10578
2578	9081
2578	16064
2578	8900
2578	7380
2578	6019
2578	5527
2578	2535
2578	2534
2578	2505
2578	2441
2578	1990
2578	1773
2578	1700
2578	1499
2578	8219
2578	16080
2578	12372
2578	17088
2578	25188
2579	1797
2579	4479
2579	14628
2579	6809
2579	7114
2579	8416
2579	8446
2579	8786
2580	11909
2581	6796
2581	6487
2583	13337
2584	14490
2584	14333
2584	8586
2585	11633
2585	11583
2585	11482
2585	11480
2585	11412
2585	11325
2585	11003
2585	11000
2585	10917
2585	10893
2585	10879
2585	8396
2585	8369
2585	8330
2585	5635
2585	5379
2585	3312
2585	2980
2585	2205
2585	2203
2585	2158
2585	2102
2585	2094
2585	2082
2585	2071
2585	1828
2585	1629
2585	1625
2585	1518
2585	840
2585	747
2585	710
2585	656
2585	373
2585	361
2585	353
2585	351
2585	241
2585	19636
2585	5936
2585	5963
2585	5975
2585	6011
2585	8323
2585	8172
2585	8037
2585	8027
2585	7959
2585	7931
2585	7708
2585	7602
2585	7539
2585	7347
2585	6925
2585	6851
2585	12722
2585	6797
2585	6743
2585	6688
2585	6648
2585	6646
2585	6604
2585	6595
2585	6454
2585	6439
2585	6427
2585	6288
2585	6228
