uid	iid
3817	11485
3817	14546
3817	16100
3817	16162
3817	19062
3817	20352
3817	8606
3817	24178
3818	2109
3818	13827
3819	1212
3819	1191
3819	1188
3819	14475
3821	1362
3821	747
3822	23337
3822	23395
3822	21489
3822	16792
3822	23487
3822	24481
3822	24576
3822	24722
3822	24762
3822	25164
3822	25771
3822	25795
3822	23432
3822	21173
3822	23417
3822	20820
3822	17486
3822	17517
3822	17687
3822	18207
3822	18344
3822	18371
3822	19041
3822	20866
3822	19448
3822	19611
3822	19652
3822	19685
3822	19702
3822	19719
3822	19732
3822	20113
3822	20463
3822	17013
3823	4995
3823	2341
3823	20206
3825	11468
3825	13125
3825	13549
3825	14238
3825	16241
3825	16209
3825	10129
3826	6240
3826	17392
3827	3509
3827	20673
3828	8215
3828	8153
3828	8282
3829	1481
3829	24867
3829	306
3830	35030
3832	6790
3832	19821
3833	34513
3833	40089
3835	27928
3835	35142
3835	37512
3836	14538
3836	14556
3836	19460
3836	19828
3836	22264
3836	5410
3837	17415
3837	41584
3837	41599
3837	42147
3837	41580
3839	110
3839	2670
3839	2762
3839	1344
3841	19833
3841	19761
3841	14506
3841	18361
3841	18346
3841	18325
3841	18314
3841	19343
3841	17821
3841	17815
3841	17624
3841	17623
3841	17029
3841	15618
3841	18309
3842	12472
3842	14297
3842	18105
3842	17440
3842	12197
3843	22253
3843	21175
3843	20464
3843	20415
3843	20398
3843	20172
3843	18915
3843	18651
3843	18491
3843	18442
3843	18436
3843	17687
3843	16776
3843	16333
3843	16201
3843	16187
3843	16171
3843	16092
3843	15809
3844	3673
3844	4383
3850	12822
3850	15566
3850	18156
3850	7897
3851	743
3851	16843
3852	30324
3852	8750
3853	3866
3853	4692
3853	12570
3853	15067
3853	15072
3853	15073
3853	3836
3853	2487
3853	18126
3855	20779
3855	19295
3855	2208
3855	1227
3855	835
3855	21218
3856	7797
3856	6790
3856	915
3856	14141
3857	41645
3857	41555
3857	21970
3857	21964
3857	41908
3860	4754
3860	8838
3860	8873
3860	12237
3860	13708
3860	4486
3860	34885
3862	5665
3862	14434
3862	3108
3863	19761
3863	39003
3865	14413
3865	14419
3866	30126
3866	30234
3867	18231
3867	36320
3868	12682
3868	12624
3868	16171
3868	16157
3868	16024
3868	15928
3868	15343
3868	14973
3868	16139
3868	14956
3868	14865
3868	14795
3868	14367
3868	14288
3868	14962
3869	2433
3869	8702
3870	13997
3870	13598
3870	4338
3870	2273
3870	14416
3872	21697
3872	25743
3872	29922
3873	16029
3873	16641
3875	19400
3875	19349
3875	18979
3875	18920
3875	18834
3875	15999
3875	17967
3875	17936
3875	17896
3875	17815
3875	17649
3875	17517
3875	17751
3875	17286
3875	16024
3875	16036
3875	16051
3875	16063
3875	17499
3875	16108
3875	16076
3875	16130
3875	16139
3875	16213
3875	16844
3875	17172
3876	12939
3876	12654
3876	6790
3876	5673
3876	4683
3876	4423
3876	17446
3878	14973
3878	16994
3878	17192
3878	17369
3878	17828
3878	17878
3878	18211
3878	18371
3878	18651
3878	19052
3878	19504
3878	6849
3878	20267
3878	14434
3878	13847
3878	19748
3878	12786
3878	6854
3878	13753
3878	7537
3878	7552
3878	7797
3878	7871
3878	8037
3878	7257
3878	8191
3878	8327
3878	8815
3878	12158
3878	12598
3878	8158
3879	16212
3879	17153
3879	17232
3879	17242
3879	17407
3879	17479
3879	17486
3879	17525
3879	17544
3879	17606
3879	17611
3879	17649
3879	16173
3880	43485
3881	43007
3881	43507
3881	1186
3883	8293
3883	8198
3883	8141
3884	12183
3884	17754
3884	254
3885	13028
3889	8621
3889	6198
3889	5701
3889	4491
3889	3732
3889	2443
3889	14271
3890	35120
3890	32421
3891	5637
3891	5870
3891	5908
3891	7614
3891	15629
3891	15699
3891	15730
3891	5580
3892	16505
3892	17916
3892	18496
3892	18694
3892	19156
3892	17788
3893	19583
3893	19481
3893	18806
3893	2011
3893	17864
3893	17747
3893	17516
3893	16416
3893	18418
3895	17750
3895	38420
3897	25815
3897	8602
3897	29587
3899	43381
3899	43304
3899	43365
3899	43361
3899	43236
3899	43329
3899	43321
3899	43314
3899	43313
3899	43349
3900	5819
3903	18620
3903	18619
3903	18583
3903	18570
3903	18469
3903	18404
3903	17802
3903	17005
3903	15928
3903	8255
3903	13284
3903	12541
3903	12489
3903	12402
3903	12326
3903	12305
3903	12283
3903	12085
3903	12061
3903	8575
3903	8389
3903	8438
3903	13334
3904	27299
3904	5784
3904	33821
3905	17651
3905	25069
3906	17525
3907	25393
3909	12785
3909	13472
3909	15667
3909	13784
3909	13289
3910	19303
3910	35204
3911	16209
3911	16397
3911	16242
3912	1570
3912	1174
3912	25181
3915	22481
3915	17614
3915	17779
3915	14324
3916	40472
3916	40589
3916	21709
3917	28747
3918	16397
3918	17305
3918	17371
3918	17479
3918	17646
3918	18938
3918	18916
3918	18907
3918	18898
3918	18897
3918	18781
3918	18725
3918	16274
3918	18628
3918	17998
3918	17967
3918	17965
3918	17933
3918	17877
3918	17667
3918	17661
3918	18195
3918	18946
3918	16178
3918	16139
3918	15381
3918	15309
3918	15208
3918	14949
3918	14897
3918	14866
3918	14490
3918	15397
3918	14468
3918	14442
3918	14434
3918	14308
3918	14298
3918	14120
3918	14044
3918	14009
3918	14448
3918	18922
3918	15399
3918	15431
3918	15937
3918	15882
3918	15722
3918	15698
3918	15680
3918	15665
3918	15565
3918	15423
3918	15551
3918	15493
3918	15481
3918	15473
3918	15467
3918	15461
3918	15459
3918	15445
3918	15524
3918	14007
3920	23578
3922	33027
3922	1306
3923	7841
3923	24825
3924	14360
3924	6400
3924	835
3924	20922
3925	39166
3925	14286
3926	16975
3926	17845
3926	19152
3926	16483
3926	16336
3926	16199
3926	16944
3926	16051
3926	16043
3926	16036
3926	15982
3926	15950
3926	15394
3926	14556
3926	16108
3927	4525
3927	4732
3927	14551
3927	23469
3927	4124
3928	27906
3928	4461
3928	17476
3928	14156
3928	16553
3930	27499
3930	8915
3931	34584
3934	19550
3934	14543
3934	19284
3934	18898
3934	17998
3934	19318
3934	17932
3934	17915
3934	17881
3934	17421
3934	17967
3935	503
3935	6844
3935	6790
3935	4732
3935	22286
3936	3540
3936	16279
3937	3402
3937	2840
3937	23959
3937	2650
3938	7813
3938	23140
3943	2600
3943	17756
3943	17998
3943	20166
3943	21274
3943	17649
3944	5439
3944	5418
3944	2579
3944	6850
3947	6659
3947	4751
3947	1566
3947	15259
3947	15324
3949	19283
3949	19153
3949	17904
3949	17783
3949	17715
3949	17702
3949	17476
3949	14018
3949	17377
3949	16114
3949	15959
3949	15706
3949	15666
3949	15621
3949	15579
3949	15524
3949	15514
3949	15500
3949	16523
3949	16275
3952	15645
3952	16130
3952	16424
3952	16632
3952	17547
3952	13343
3953	1143
3953	3027
3955	43282
3955	43283
3958	546
3958	14417
3959	19129
3959	19038
3959	18976
3959	18946
3959	18903
3959	18898
3959	18889
3959	18878
3959	18816
3959	18765
3959	18760
3959	18752
3959	18707
3959	18658
3959	18639
3959	18595
3959	19411
3959	15407
3959	19432
3959	19474
3959	20412
3959	20411
3959	20398
3959	20391
3959	20367
3959	20346
3959	20324
3959	20310
3959	20302
3959	20174
3959	20146
3959	19977
3959	19972
3959	19965
3959	19958
3959	19709
3959	19699
3959	19642
3959	19595
3959	19575
3959	19556
3959	19549
3959	19531
3959	19472
3959	18530
3959	18577
3959	18456
3959	16505
3959	16440
3959	16416
3959	16396
3959	16338
3959	16281
3959	16254
3959	16154
3959	16140
3959	16083
3959	18457
3959	16030
3959	15959
3959	15935
3959	15899
3959	15867
3959	15813
3959	15693
3959	15688
3959	15685
3959	15621
3959	15609
3959	15991
3959	16578
3959	16537
3959	16681
3959	18443
3959	18387
3959	17932
3959	17880
3959	17812
3959	17788
3959	17649
3959	17586
3959	17546
3959	16597
3959	17517
3959	17525
3959	17470
3959	16755
3959	16772
3959	17479
3959	16846
3959	17147
3959	16779
3959	17282
3959	17283
3959	17311
3959	17455
3959	17242
3960	42938
3960	42900
3960	42864
3960	42945
3961	19458
3961	19318
3961	18924
3961	18905
3961	18747
3961	17976
3961	17728
3961	17500
3961	17025
3961	19602
3961	16449
3961	16952
3961	14342
3961	14343
3961	14422
3961	14425
3961	14428
3961	20292
3961	14543
3961	14616
3961	15600
3961	15665
3961	14524
3962	4857
3962	5643
3962	13553
3962	14628
3962	15935
3962	17439
3962	17935
3962	19481
3962	19523
3962	19621
3962	19953
3962	4318
3963	16145
3963	17219
3964	23667
3965	5541
3965	3915
3965	14701
3967	38391
3968	19328
3968	19016
3968	18991
3968	17851
3968	17667
3968	18823
3968	17503
3968	17467
3968	16265
3968	14705
3968	17517
3969	8649
3969	8761
3969	17098
3969	22430
3969	22438
3969	22439
3969	22440
3970	8234
3970	21170
3971	23345
3971	12297
3971	30557
3972	19481
3972	19953
3972	34885
3974	6815
3974	1385
3974	17998
3975	1283
3975	11655
3975	12500
3975	13967
3975	14163
3975	14530
3975	6763
3976	731
3976	1573
3977	14073
3977	10614
3977	8406
3977	6772
3977	5784
3977	703
3978	1759
3978	9567
3979	43475
3979	43540
3980	3362
3980	14614
3981	4175
3981	1433
3981	1080
3981	23859
3982	1227
3982	1176
3982	280
3982	12320
3983	26243
3983	23011
3984	13989
3984	6277
3984	17879
3986	7303
3987	16461
3987	16315
3987	16212
3987	16178
3987	16114
3987	16054
3987	7651
3987	16009
3987	15959
3987	14938
3987	14753
3987	16029
3987	14434
3987	8008
3987	14543
3987	11879
3987	12033
3987	12081
3987	9015
3987	12808
3987	12866
3987	13596
3987	13791
3987	14318
3987	12299
3988	13756
3988	13769
3988	14338
3988	15961
3988	12562
3989	20657
3989	17878
3989	20660
3989	21139
3989	21159
3989	21170
3989	21455
3989	21966
3989	8670
3989	22179
3989	21124
3989	17666
3989	17687
3989	15467
3989	14546
3989	14550
3989	15100
3989	15180
3989	15273
3989	17478
3989	15591
3989	15593
3989	15689
3989	15784
3989	16029
3989	16206
3989	16267
3989	16320
3989	16507
3989	14307
3989	14060
3990	3577
3990	6340
3992	23800
3992	41308
3992	4212
3994	3568
3994	3238
3994	22077
3994	1223
3996	18060
3997	38391
3997	39772
3999	20420
3999	15018
3999	17368
3999	12307
4000	25737
4000	28257
4001	6790
4001	31276
4001	4491
4002	23576
4002	30848
4003	36249
4004	18327
4004	24445
4005	5543
4005	574
4006	18393
4006	16274
4006	16262
4006	16026
4006	15680
4006	18400
4006	15565
4006	14509
4006	14246
4006	13871
4006	12906
4006	15674
4008	2143
4008	6790
4009	10370
4009	10185
4009	9208
4009	23291
4009	9199
4010	5772
4010	31137
4011	8487
4011	1510
4011	7729
4012	16016
4012	16150
4012	16189
4012	16455
4012	16632
4012	17980
4012	17479
4012	17526
4012	17747
4012	17896
4012	16009
4013	16032
4013	16137
4013	16421
4013	16551
4013	16572
4013	16721
4013	17041
4013	17042
4013	6581
4013	17378
4013	12879
4013	12722
4013	17174
4013	12432
4013	12578
4013	7814
4013	8378
4013	8402
4013	8529
4013	8545
4013	8792
4013	10090
4013	8328
4013	10129
4013	10150
4013	10152
4013	10590
4013	10601
4013	11526
4013	10096
4013	12431
4014	21821
4014	21797
4014	21701
4014	21649
4014	21627
4014	21602
4014	21577
4014	20894
4014	19678
4014	17996
4014	17995
4014	16687
4014	13725
4014	13724
4014	21533
4015	1737
4015	25267
4017	7758
4017	7552
4017	18867
4017	17775
4017	14543
4017	14022
4017	14856
4017	12014
4017	8474
4017	7871
4017	7862
4017	12241
4018	13156
4018	17864
4018	17933
4018	17967
4018	19358
4018	19380
4018	11602
4020	31102
4020	39877
4020	13978
4021	35566
4022	16063
4024	1283
4024	21068
4025	17656
4025	16471
4025	16241
4025	14104
4025	8759
4025	12889
4025	12768
4025	12126
4025	14028
4025	12056
4026	25292
4026	16571
4026	28379
4027	23465
4027	13967
4028	37087
4028	37529
4030	23027
4030	31828
4031	5784
4031	5478
4031	12025
4031	1569
4032	15959
4032	16053
4032	16449
4032	20384
4032	28073
4032	10840
4033	32421
4033	35058
4034	15943
4035	8743
4035	8831
4035	8862
4035	12119
4035	13222
4035	16867
4035	6569
4036	12250
4036	6971
4036	17823
4038	23730
4038	32516
4038	19752
4040	8780
4040	26192
4040	26254
4043	4461
4043	8501
4043	12529
4043	13889
4043	13957
4043	14078
4043	14283
4043	14461
4043	14556
4043	8093
4044	2193
4044	14434
4044	14543
4044	15304
4044	16427
4044	17525
4044	6763
4045	15460
4045	17431
4045	20667
4045	21657
4045	21037
4045	15452
4047	43465
4048	17299
4048	17218
4048	17165
4048	8465
4048	17486
4048	16403
4048	17664
4048	17815
4048	19401
4048	19314
4048	19006
4048	18944
4048	18806
4048	18583
4048	17751
4048	18538
4048	18491
4048	18442
4048	18436
4048	18415
4048	17967
4048	17917
4048	18512
4048	16386
4048	16595
4048	16029
4048	16188
4048	13821
4048	13508
4048	12808
4048	12711
4048	12643
4048	14230
4048	12613
4048	12084
4048	12000
4048	11739
4048	11662
4048	8711
4048	8638
4048	12550
4048	14260
4048	13872
4048	15270
4048	15996
4048	15882
4048	15642
4048	15305
4048	14387
4048	15199
4048	14982
4048	14760
4048	14666
4048	14591
4048	14543
4048	14444
4048	14952
4051	5074
4051	5
4051	3
4051	2
4051	42745
4052	37369
4052	35372
4052	7192
4052	42397
4053	16212
4053	19951
4056	3107
4056	17170
4057	131
4057	9965
4059	1672
4059	475
4059	386
4059	12172
4061	5291
4061	5307
4061	5328
4061	3069
4062	3243
4062	2083
4062	668
4062	24668
4063	2072
4063	3732
4064	7744
4064	7443
4064	20162
4065	19006
4065	18978
4065	18888
4065	18885
4065	18757
4065	17335
4065	17283
4065	17168
4065	16731
4065	18855
4065	16195
4065	16405
4065	12435
4065	12791
4065	13945
4065	13967
4065	12372
4065	15982
4065	16028
4065	16073
4065	16189
4065	15928
4066	17356
4066	17439
4066	17517
4066	17649
4066	17936
4066	17942
4066	19350
4066	20303
4066	20392
4066	20395
4067	18937
4068	32742
4068	40080
4069	2149
4069	2087
4069	1757
4069	10835
4070	20946
4070	835
4071	5806
4071	4403
4071	4400
4071	8677
4072	7769
4072	22541
4073	27875
4073	19682
4073	43219
4074	39193
4074	39203
4076	12456
4076	12465
4076	7779
4076	12639
4077	2089
4077	1744
4077	18747
4078	12753
4078	27218
4078	19888
4081	17757
4081	17784
4081	17879
4081	17881
4081	18904
4081	17967
4081	18293
4081	18874
4081	12696
4081	16587
4081	16519
4081	17691
4081	16181
4081	13124
4081	13160
4081	13208
4081	13315
4081	13416
4081	13476
4081	13505
4081	13061
4081	13540
4081	13563
4081	13641
4081	13654
4081	14073
4081	16100
4081	16107
4081	13063
4081	16472
4083	38848
4083	12860
4084	3390
4084	2939
4084	2916
4084	847
4084	22449
4086	23992
4089	18660
4089	18493
4089	20844
4090	12378
4090	12780
4090	12940
4090	12942
4090	12959
4090	12358
4090	9270
4091	562
4091	31494
4092	33123
4092	39526
4094	18034
4094	18695
4094	18830
4094	20205
4094	20800
4094	20831
4094	20866
4094	21012
4094	21040
4094	1927
4094	864
4095	1219
4095	36730
4095	26027
4096	22673
4096	22321
4096	21472
4096	15777
4096	32496
4097	5638
4097	15593
4097	5478
4098	16891
4098	16792
4098	16779
4098	16736
4098	14229
4098	16699
4098	16650
4098	16262
4098	16163
4098	16734
4098	15739
4098	14249
4098	15745
4098	14252
4098	14442
4098	14513
4098	14251
4098	14543
4098	14569
4098	14571
4098	15727
4098	15729
4098	14529
4101	12598
4103	25146
4104	16067
4104	28545
4104	16597
4107	31063
4108	42149
4110	27075
4110	2434
4111	35594
4112	6796
4112	1355
4112	13853
4114	12711
4114	13776
4114	13967
4114	15044
4114	15278
4114	15534
4114	15614
4114	16313
4114	16595
4114	17652
4114	12549
4116	18978
4116	19021
4116	19385
4116	18013
4116	19463
4116	19534
4116	19559
4116	19595
4116	20394
4116	20515
4116	20726
4116	20778
4116	20805
4116	20819
4116	16174
4116	19533
4116	17998
4116	17947
4116	17801
4116	16331
4116	16394
4116	16423
4116	16454
4116	16471
4116	16686
4116	17189
4116	17274
4116	17368
4116	17479
4116	17525
4116	16704
4116	17585
4116	17606
4116	17967
4116	17649
4116	17771
4116	17657
4116	17667
4116	17687
4116	17695
4116	17764
4116	17546
4117	7034
4117	23269
4118	12875
4118	11708
4118	28810
4120	40605
4120	40625
4121	8037
4121	7229
4121	2686
4121	90
4121	16408
4123	42134
4123	42556
4123	42587
4123	42589
4124	16034
4124	16688
4124	17264
4124	17322
4124	17517
4124	18152
4124	18960
4124	5808
4125	12393
4125	8028
4125	2133
4125	22481
4126	15695
4126	19472
4126	6793
4128	4875
4128	2248
4128	18371
4129	41534
4130	17569
4130	17479
4130	17458
4130	17327
4130	14592
4130	17219
4130	17305
4130	17165
4130	17130
4130	16404
4130	16210
4130	15853
4130	17189
4132	20704
4132	3759
4132	2956
4135	7950
4135	31110
4136	16067
4136	16110
4136	16134
4136	16237
4136	16262
4136	16274
4136	16288
4136	16303
4136	16310
4136	16313
4136	16329
4136	16333
4136	16347
4136	8903
4136	16381
4136	16422
4136	16497
4136	16626
4136	13800
4136	13715
4136	16375
4136	13655
4136	10121
4136	10546
4136	11666
4136	11835
4136	11846
4136	12119
4136	13712
4136	12510
4136	12610
4136	12689
4136	12690
4136	12757
4136	12758
4136	12166
4136	13145
4136	13045
4136	13560
4136	13466
4136	13412
4136	13411
4136	9990
4136	13288
4136	13277
4136	13276
4136	13178
4136	13177
4136	13337
4137	8206
4137	917
4137	16156
4138	8755
4139	6846
4139	4043
4139	26482
4139	1541
4140	14266
4140	7986
4140	9825
4140	11924
4140	14231
4140	14252
4140	14554
4140	6794
4140	14265
4142	25938
4142	26093
4142	26098
4142	26270
4142	26696
4142	27875
4142	27935
4142	11127
4142	28021
4142	28036
4142	28069
4142	28078
4142	28087
4142	28116
4142	28117
4142	28118
4142	28190
4142	28192
4142	28193
4142	21142
4142	21085
4142	28012
4142	20315
4142	20441
4142	11327
4142	11329
4142	11490
4142	11491
4142	11494
4142	11509
4142	11602
4142	12558
4142	13045
4142	13075
4142	13155
4142	15376
4142	15938
4142	16054
4142	16161
4142	17147
4142	17664
4142	11326
4142	17933
4142	18232
4142	18684
4142	18685
4142	18921
4142	19133
4142	19259
4142	19355
4142	20119
4142	20273
4143	17517
4143	16232
4143	13399
4144	14410
4144	14504
4144	14554
4144	17947
4144	18889
4144	14158
4145	14648
4145	23535
4145	3195
4146	5014
4146	4284
4146	26443
4147	16595
4147	16594
4147	16472
4147	17754
4147	16424
4147	17883
4147	17967
4147	19716
4147	19711
4147	19655
4147	19639
4147	19612
4147	19589
4147	19562
4147	19550
4147	19522
4147	19503
4147	19437
4147	19331
4147	19287
4147	19255
4147	19221
4147	19187
4147	19125
4147	19115
4147	18949
4147	18546
4147	18006
4147	18005
4147	17998
4147	17895
4147	16411
4147	17470
4147	16223
4147	13549
4147	13524
4147	13522
4147	13519
4147	13510
4147	13467
4147	13436
4147	13354
4147	13337
4147	13331
4147	13254
4147	13208
4147	13183
4147	13181
4147	13180
4147	13112
4147	16371
4147	13063
4147	12911
4147	12808
4147	12794
4147	12401
4147	12082
4147	13550
4147	13602
4147	13078
4147	13611
4147	13608
4147	16137
4147	16030
4147	15999
4147	15909
4147	15689
4147	15688
4147	15535
4147	15502
4147	14622
4147	14559
4147	14524
4147	14234
4147	14342
4147	14268
4147	14245
4147	14239
4147	14230
4147	14163
4147	13724
4147	13716
4147	13689
4147	13677
4147	13640
4147	14343
4147	13622
4148	7009
4148	5507
4148	32029
4149	26319
4149	32383
4150	7097
4150	9281
4150	9093
4151	33014
4151	34639
4151	28545
4154	15061
4154	16944
4154	14793
4154	14790
4154	14751
4154	14620
4154	14547
4154	14475
4154	14467
4154	14605
4154	13234
4154	8908
4154	11623
4154	14187
4154	12024
4154	12092
4154	11924
4154	12209
4154	12906
4154	13130
4154	12174
4154	8416
4156	8097
4156	7769
4156	21175
4157	1556
4157	653
4157	8670
4158	16263
4158	18006
4158	17528
4158	17490
4158	19169
4158	16810
4158	16676
4158	16813
4158	19612
4160	2564
4160	1305
4160	8767
4161	28895
4162	15812
4162	15989
4162	17410
4162	17815
4162	18374
4162	18590
4162	13024
4163	38236
4164	20352
4164	23408
4164	27566
4165	7551
4165	7984
4166	8681
4166	694
4166	19021
4167	8080
4167	7729
4167	7584
4167	5661
4167	5463
4168	3003
4168	1518
4173	12224
4173	12651
4173	12765
4173	12789
4173	12833
4173	14058
4173	14351
4173	14413
4173	14111
4173	14543
4173	14620
4173	14738
4173	14874
4173	12139
4173	12097
4173	12037
4173	12145
4173	12036
4173	12016
4174	23640
4174	26597
4175	34807
4175	39932
4175	4338
4175	28741
4177	7630
4177	15890
4177	15913
4177	18259
4177	20521
4177	21931
4177	24147
4177	24717
4177	15875
4178	12991
4178	6262
4178	6186
4178	2128
4179	8363
4179	3031
4179	575
4179	22711
4180	8271
4180	20805
4181	12586
4181	16944
4181	17006
4181	17012
4181	17089
4181	18376
4181	18390
4181	12581
4182	11490
4182	11494
4182	11519
4182	11521
4182	11528
4182	11554
4182	11412
4182	11100
4182	13753
4182	13937
4182	15928
4182	15929
4182	15999
4182	16024
4182	16034
4182	16036
4182	15906
4182	16037
4182	16063
4182	16129
4182	16153
4182	16171
4182	16213
4182	9725
4182	16051
4182	13919
4182	15903
4182	15871
4182	14013
4182	14062
4182	14078
4182	14155
4182	14256
4182	14330
4182	15880
4182	14384
4182	14538
4182	14937
4182	15397
4182	15566
4182	15727
4182	15820
4182	14467
4182	11097
4182	12384
4182	11085
4182	10218
4182	10219
4182	10221
4182	10224
4182	10226
4182	10228
4182	10213
4182	10231
4182	10237
4182	10239
4182	10243
4182	10263
4182	10264
4182	10265
4182	10233
4182	10212
4182	10156
4182	10079
4182	9790
4182	9794
4182	9795
4182	9806
4182	9807
4182	9808
4182	9809
4182	9811
4182	9820
4182	9825
4182	9941
4182	9943
4182	9945
4182	9950
4182	11093
4182	10266
4182	10270
4182	9951
4182	10533
4182	11046
4182	11029
4182	10972
4182	10939
4182	10932
4182	10926
4182	10924
4182	10880
4182	10873
4182	10872
4182	10871
4182	10857
4182	10841
4182	10839
4182	10815
4182	10816
4182	10803
4182	10539
4182	10540
4182	10541
4182	10542
4182	10543
4182	10812
4182	10546
4182	10544
4182	10723
4182	10776
4182	10782
4182	10795
4182	10796
4182	11058
4182	10721
4182	10399
4183	14015
4183	7758
4183	16163
4186	19052
4186	19312
4186	19385
4187	21461
4189	6853
4191	1500
4191	835
4191	25023
4192	41758
4192	41597
4192	25321
4192	6790
4192	5716
4192	42301
4193	4155
4194	31771
4194	34508
4194	37207
4195	8252
4195	22449
4196	8641
4197	6406
4197	754
4198	6912
4198	14356
4198	13754
4198	12654
4198	11938
4198	14327
4198	11761
4198	8636
4198	8633
4198	8030
4198	8228
4198	11915
4198	8038
4199	14543
4199	14530
4199	14388
4199	14273
4199	747
4199	14163
4199	14161
4199	13967
4199	15667
4199	12860
4199	12174
4199	12102
4199	12086
4199	12025
4199	12023
4199	11955
4199	11833
4199	9565
4199	13766
4200	8471
4200	8322
4200	7885
4200	8095
4200	8237
4200	8069
4200	8022
4200	7999
4200	7974
4200	8079
4201	8803
4201	1315
4201	14253
4201	7862
4202	32248
4202	32250
4202	32251
4204	3150
4204	3345
4204	4205
4204	4623
4204	2353
4204	3344
4205	15034
4205	7580
4205	2579
4205	25761
4207	37217
4208	22435
4208	30568
4208	37154
4209	8318
4209	16821
4210	16632
4210	17756
4210	17797
4210	17911
4210	17975
4210	19583
4210	19612
4210	19621
4210	16615
4211	19052
4211	19985
4211	20699
4211	24884
4211	28747
4211	29070
4211	30306
4211	14922
4211	30503
4212	20437
4212	20963
4212	20996
4212	21171
4212	21325
4212	22093
4212	22285
4212	22481
4212	22814
4212	22821
4212	22825
4212	22831
4212	22834
4212	22835
4212	22836
4212	13611
4212	19497
4212	19146
4212	22837
4212	19016
4212	19139
4212	13782
4212	14893
4212	15205
4212	15220
4212	15242
4212	15339
4212	16160
4212	16190
4212	16849
4212	17011
4212	17088
4212	17200
4212	17409
4212	16233
4212	17475
4212	18739
4212	17433
4212	18631
4212	18367
4212	17886
4212	17741
4212	17800
4212	17690
4212	18934
4212	17646
4212	17645
4212	17576
4212	17692
4213	41229
4213	41227
4213	41226
4213	41216
4213	41212
4213	41211
4213	41210
4213	41209
4213	41232
4213	41205
4213	41206
4213	41132
4213	41133
4213	41149
4213	41151
4213	41176
4213	41180
4213	27369
4213	41187
4213	41189
4213	41193
4213	41186
4213	41198
4213	41203
4214	14099
4215	3904
4215	284
4215	24849
4215	8392
4216	16265
4217	7482
4217	7592
4217	11623
4217	11808
4217	12145
4217	5782
4217	15562
4219	15340
4219	12160
4219	5831
4219	4980
4219	2331
4219	24487
4220	2248
4220	18541
4221	41720
4221	42272
4221	41628
4222	14491
4222	13847
4222	13731
4222	13130
4222	6731
4222	12187
4222	12183
4222	11867
4222	11704
4222	12368
4222	7862
4222	8363
4222	6734
4222	6735
4222	6736
4222	6737
4222	6733
4222	6739
4222	6740
4222	7654
4222	7770
4222	7771
4222	6738
4225	7481
4225	3184
4225	12292
4226	35179
4226	40423
4227	1283
4227	27587
4228	1365
4228	759
4228	756
4228	6862
4229	161
4229	141
4229	137
4230	17257
4230	14719
4230	29367
4231	33223
4231	26516
4231	28160
4231	23811
4232	48
4232	64
4234	17665
4234	20131
4234	17511
4236	13308
4236	16203
4236	16213
4236	16265
4236	16313
4236	13023
4236	10525
4237	19838
4237	5250
4237	5193
4239	11938
4239	37356
4242	17281
4242	17265
4242	17232
4242	17204
4242	17203
4242	17197
4242	17196
4242	17189
4242	17181
4242	17177
4242	17158
4242	17154
4242	17153
4242	17152
4242	17147
4242	17136
4242	17321
4242	16354
4242	17665
4242	17667
4242	18948
4242	18943
4242	18940
4242	18920
4242	18907
4242	18893
4242	18892
4242	18889
4242	18950
4242	18871
4242	18855
4242	18839
4242	18831
4242	18823
4242	18820
4242	18800
4242	18771
4242	18769
4242	18864
4242	18951
4242	18956
4242	18960
4242	11119
4242	19405
4242	19388
4242	19385
4242	19378
4242	19369
4242	19364
4242	19339
4242	19228
4242	19211
4242	19101
4242	19035
4242	19025
4242	19019
4242	19006
4242	18998
4242	18991
4242	18973
4242	18964
4242	18766
4242	17666
4242	18759
4242	18692
4242	17802
4242	17783
4242	17764
4242	17763
4242	17762
4242	17761
4242	17760
4242	17759
4242	17815
4242	17758
4242	17756
4242	17750
4242	17747
4242	17731
4242	17703
4242	17696
4242	17687
4242	17685
4242	17757
4242	17827
4242	17861
4242	17862
4242	18691
4242	18686
4242	18598
4242	18567
4242	18341
4242	18233
4242	18173
4242	18118
4242	17998
4242	17967
4242	17956
4242	17955
4242	17954
4242	17949
4242	17940
4242	17933
4242	17896
4242	17875
4242	17864
4242	18694
4242	16321
4242	5609
4242	16281
4242	12617
4242	12600
4242	12599
4242	12594
4242	12588
4242	12556
4242	12553
4242	12521
4242	12655
4242	12512
4242	12490
4242	12488
4242	12486
4242	12445
4242	12435
4242	12430
4242	12420
4242	12371
4242	12492
4242	12694
4242	12715
4242	12740
4242	13440
4242	13370
4242	13337
4242	13247
4242	13192
4242	13155
4242	13124
4242	13112
4242	13111
4242	13109
4242	13052
4242	13030
4242	13024
4242	13016
4242	12960
4242	12835
4242	12833
4242	12780
4242	12778
4242	12350
4242	13467
4242	12323
4242	12297
4242	11369
4242	11367
4242	11273
4242	11272
4242	11241
4242	11237
4242	11225
4242	11220
4242	11370
4242	11216
4242	11208
4242	11207
4242	11206
4242	11172
4242	11155
4242	11152
4242	11144
4242	16283
4242	11209
4242	11373
4242	11376
4242	11381
4242	12289
4242	12197
4242	12174
4242	12111
4242	12086
4242	11911
4242	11896
4242	11846
4242	11835
4242	11833
4242	11652
4242	11582
4242	11581
4242	11580
4242	11578
4242	11550
4242	11546
